queue_id,department_id,queue_count,department_capacity,staff_efficiency,equipment_status,historical_wait_time,hour,day_of_week,is_weekend,priority,actual_wait_time,timestamp
4798,6,0,7,1.2733704926214642,1,138.22598870056498,15,5,1,1,66,2025-03-22 15:41:13.997126+00:00
4799,6,0,7,1.2722203380706747,1,137.82022471910113,15,5,1,1,23,2025-03-22 15:41:13.998504+00:00
4801,7,0,7,1.2367949213565166,1,178.91629955947135,15,5,1,1,258,2025-03-22 15:41:14.000622+00:00
4803,11,0,11,1.1535510577849546,1,185.8932584269663,15,5,1,1,227,2025-03-22 15:41:14.001909+00:00
4805,10,0,10,1.1902277642054253,1,207.94930875576037,15,5,1,1,198,2025-03-22 15:41:14.003235+00:00
4812,7,0,7,1.1726869495725345,1,179.70434782608694,15,5,1,1,205,2025-03-22 15:41:14.008416+00:00
4813,4,0,13,1.1572722989237147,1,146.35175879396985,15,5,1,1,99,2025-03-22 15:41:14.009149+00:00
4819,4,0,13,1.137056187417296,1,146.115,15,5,1,1,192,2025-03-22 15:41:14.013450+00:00
4820,6,0,7,1.2216658557301092,1,137.32222222222222,15,5,1,1,235,2025-03-22 15:41:14.014154+00:00
4828,6,0,7,1.276756140536634,1,137.35164835164835,15,5,1,1,51,2025-03-22 15:41:14.019528+00:00
4830,7,0,7,1.2752773922429936,1,180.4978540772532,15,5,1,1,14,2025-03-22 15:41:14.020872+00:00
4844,9,0,10,1.0848078725890984,1,179.02463054187191,15,5,1,1,251,2025-03-22 15:41:14.031500+00:00
4851,9,0,10,1.2704960939029566,1,179.37745098039215,15,5,1,1,112,2025-03-22 15:41:14.036382+00:00
4858,10,0,10,1.1327958665155715,1,209.00881057268722,15,5,1,1,285,2025-03-22 15:41:14.041597+00:00
4860,4,0,13,1.2985303425781707,1,148.25728155339806,15,5,1,1,120,2025-03-22 15:41:14.042967+00:00
4863,7,0,7,1.3039650131601437,1,179.78389830508473,15,5,1,1,251,2025-03-22 15:41:14.044890+00:00
4865,9,0,10,1.2040185354392974,1,179.46376811594203,15,5,1,1,244,2025-03-22 15:41:14.046236+00:00
4867,11,0,11,1.1053029484673684,1,186.23243243243243,15,5,1,1,230,2025-03-22 15:41:14.047621+00:00
4869,4,0,13,1.2986777846606894,1,148.12077294685992,15,5,1,1,69,2025-03-22 15:41:14.048885+00:00
4870,9,0,10,1.3164040144620577,1,179.77403846153845,15,5,1,1,39,2025-03-22 15:41:14.049608+00:00
4876,7,0,7,1.2791525678718323,1,180.084388185654,15,5,1,1,18,2025-03-22 15:41:14.053837+00:00
4880,4,0,13,1.1139405538891851,1,148.12918660287082,15,5,1,1,4,2025-03-22 15:41:14.056702+00:00
4881,8,0,9,1.189324261129103,1,187.7810945273632,15,5,1,1,50,2025-03-22 15:41:14.057462+00:00
4889,7,0,7,1.1091595211400533,1,179.7405857740586,15,5,1,1,209,2025-03-22 15:41:14.063180+00:00
4892,4,0,13,1.1778262099302454,1,147.44285714285715,15,5,1,1,108,2025-03-22 15:41:14.065225+00:00
4899,7,0,7,1.1767407200810653,1,179.8625,15,5,1,1,179,2025-03-22 15:41:14.070345+00:00
4903,6,0,7,1.3121982038977407,1,136.98453608247422,15,5,1,1,112,2025-03-22 15:41:14.073192+00:00
4906,9,0,10,1.110343536780779,1,178.56542056074767,15,5,1,1,278,2025-03-22 15:41:14.075463+00:00
4908,11,0,11,1.1824361700948243,1,186.52659574468086,15,5,1,1,91,2025-03-22 15:41:14.076947+00:00
4914,9,0,10,1.1232464972349718,1,179.0279069767442,15,5,1,1,259,2025-03-22 15:41:14.081039+00:00
4917,11,0,11,1.2686218352198793,1,185.5842105263158,15,5,1,1,88,2025-03-22 15:41:14.082912+00:00
4923,5,0,9,1.189066857845157,1,166.68446601941747,15,5,1,1,194,2025-03-22 15:41:14.087088+00:00
4926,6,0,7,1.0865207951090694,1,136.85786802030458,15,5,1,1,4,2025-03-22 15:41:14.089061+00:00
4929,6,0,7,1.2025839642425173,1,136.18686868686868,15,5,1,1,22,2025-03-22 15:41:14.091253+00:00
4933,4,0,13,1.0930727031782266,1,147.94444444444446,15,5,1,1,5,2025-03-22 15:41:14.094393+00:00
4935,5,0,9,1.2053922126543453,1,166.46666666666667,15,5,1,1,233,2025-03-22 15:41:14.095863+00:00
4942,4,0,13,1.2778337862173084,1,147.28571428571428,15,5,1,1,32,2025-03-22 15:41:14.100909+00:00
4945,11,0,11,1.129727842592364,1,186.10152284263958,15,5,1,1,277,2025-03-22 15:41:14.103247+00:00
4946,10,0,10,1.1268783223397099,1,209.9451476793249,15,5,1,1,277,2025-03-22 15:41:14.103897+00:00
4947,8,0,9,1.2546352727292376,1,185.99514563106797,15,5,1,1,104,2025-03-22 15:41:14.104566+00:00
4954,11,0,11,1.1472166618719104,1,186.56060606060606,15,5,1,1,201,2025-03-22 15:41:14.110108+00:00
4956,7,0,7,1.1556050279146464,1,179.7246963562753,15,5,1,1,40,2025-03-22 15:41:14.111536+00:00
4957,11,0,11,1.1271446895169712,1,186.63316582914572,15,5,1,1,28,2025-03-22 15:41:14.112207+00:00
4962,7,0,7,1.1795290134365664,1,179.4578313253012,15,5,1,1,29,2025-03-22 15:41:14.115698+00:00
4967,6,0,7,1.0969362199804311,1,136.4009900990099,15,5,1,1,66,2025-03-22 15:41:14.119129+00:00
4975,6,0,7,1.1914664426718358,1,136.05418719211823,15,5,1,1,173,2025-03-22 15:41:14.125295+00:00
4976,5,0,9,1.189559520862793,1,166.80645161290323,15,5,1,1,75,2025-03-22 15:41:14.125950+00:00
4977,9,0,10,1.1167460690428046,1,179.50228310502283,15,5,1,1,192,2025-03-22 15:41:14.126690+00:00
4984,11,0,11,1.3124454594509605,1,186.00492610837438,15,5,1,1,217,2025-03-22 15:41:14.131989+00:00
4990,7,0,7,1.1813378462582675,1,179.36507936507937,15,5,1,1,63,2025-03-22 15:41:14.136342+00:00
4994,11,0,11,1.091352018099021,1,186.60487804878048,15,5,1,1,271,2025-03-22 15:41:14.139188+00:00
5002,8,0,9,1.2657390905945,1,186.23720930232557,15,5,1,1,242,2025-03-22 15:41:14.144826+00:00
5003,10,0,10,1.2948752063224847,1,209.83539094650206,15,5,1,1,225,2025-03-22 15:41:14.145596+00:00
5004,9,0,10,1.3197095430030708,1,179.52678571428572,15,5,1,1,114,2025-03-22 15:41:14.146296+00:00
5010,7,0,7,1.2718957006978808,1,179.06692913385828,15,5,1,1,211,2025-03-22 15:41:14.150412+00:00
5013,8,0,9,1.1887490195149133,1,186.49537037037038,15,5,1,1,184,2025-03-22 15:41:14.152878+00:00
5014,6,0,7,1.2454193704417549,1,136.17961165048544,15,5,1,1,99,2025-03-22 15:41:14.153554+00:00
5024,7,0,7,1.1637556978454278,1,179.1921568627451,15,5,1,1,193,2025-03-22 15:41:14.161122+00:00
5026,7,0,7,1.1823658826479493,1,179.24609375,15,5,1,1,166,2025-03-22 15:41:14.162502+00:00
5029,6,0,7,1.1326012866395996,1,135.16267942583733,15,5,1,1,17,2025-03-22 15:41:14.164648+00:00
5032,5,0,9,1.2997429536607885,1,166.8,15,5,1,1,276,2025-03-22 15:41:14.166802+00:00
5035,10,0,10,1.1953573696129471,1,210.04471544715446,15,5,1,1,214,2025-03-22 15:41:14.168842+00:00
5038,4,0,13,1.2696600514561214,1,146.9217391304348,15,5,1,1,243,2025-03-22 15:41:14.170878+00:00
5039,6,0,7,1.1991529950168727,1,134.6,15,5,1,1,5,2025-03-22 15:41:14.171550+00:00
5049,5,0,9,1.136628840794582,1,167.2941176470588,15,5,1,1,5,2025-03-22 15:41:14.179039+00:00
5051,6,0,7,1.1187683929064423,1,135.1455399061033,15,5,1,1,243,2025-03-22 15:41:14.180369+00:00
5053,11,0,11,1.2824815411407198,1,186.92523364485982,15,5,1,1,210,2025-03-22 15:41:14.181722+00:00
5057,9,0,10,1.1686886961040572,1,179.707423580786,15,5,1,1,50,2025-03-22 15:41:14.184492+00:00
5064,11,0,11,1.2638840434882734,1,186.9814814814815,15,5,1,1,204,2025-03-22 15:41:14.189995+00:00
5065,10,0,10,1.178569494679851,1,210.3975903614458,15,5,1,1,281,2025-03-22 15:41:14.190876+00:00
5070,7,0,7,1.179097174429972,1,178.74144486692015,15,5,1,1,125,2025-03-22 15:41:14.194967+00:00
5082,4,0,13,1.2627709198319566,1,147.8595744680851,15,5,1,1,76,2025-03-22 15:41:14.206432+00:00
5093,10,0,10,1.1717883773215543,1,209.40392156862745,15,5,1,1,286,2025-03-22 15:41:14.215371+00:00
5095,10,0,10,1.1616174675725994,1,209.703125,15,5,1,1,4,2025-03-22 15:41:14.216828+00:00
5096,11,0,11,1.1973527434815623,1,186.99099099099098,15,5,1,1,250,2025-03-22 15:41:14.217714+00:00
5098,5,0,9,1.1802042384071216,1,166.22907488986783,15,5,1,1,203,2025-03-22 15:41:14.219345+00:00
5105,9,0,10,1.2889270451089094,1,179.92703862660943,15,5,1,1,116,2025-03-22 15:41:14.224926+00:00
5107,6,0,7,1.187657428217428,1,135.68636363636364,15,5,1,1,221,2025-03-22 15:41:14.226420+00:00
5109,8,0,9,1.1260380062810107,1,184.9780701754386,15,5,1,1,111,2025-03-22 15:41:14.227844+00:00
5116,9,0,10,1.172819642864369,1,179.26382978723404,15,5,1,1,146,2025-03-22 15:41:14.233100+00:00
5118,5,0,9,1.287614711468567,1,166.56709956709958,15,5,1,1,47,2025-03-22 15:41:14.234531+00:00
5121,5,0,9,1.083230785332135,1,166.05172413793105,15,5,1,1,20,2025-03-22 15:41:14.236812+00:00
5125,11,0,11,1.2746503168253633,1,187.35714285714286,15,5,1,1,44,2025-03-22 15:41:14.239805+00:00
5132,6,0,7,1.1392566018109445,1,135.9111111111111,15,5,1,1,272,2025-03-22 15:41:14.245672+00:00
5142,9,0,10,1.2094974112977452,1,179.05439330543933,15,5,1,1,78,2025-03-22 15:41:14.253519+00:00
5143,6,0,7,1.2176525626832317,1,137.12334801762114,15,5,1,1,61,2025-03-22 15:41:14.254364+00:00
5145,5,0,9,1.1276811816619443,1,165.83333333333334,15,5,1,1,43,2025-03-22 15:41:14.255834+00:00
5149,5,0,9,1.1646367325213294,1,165.31063829787234,15,5,1,1,114,2025-03-22 15:41:14.259195+00:00
5150,10,0,10,1.1096552276941976,1,208.55133079847909,15,5,1,1,268,2025-03-22 15:41:14.259897+00:00
5151,11,0,11,1.1240694190206046,1,187.23348017621146,15,5,1,1,197,2025-03-22 15:41:14.260773+00:00
5153,5,0,9,1.2703840353500286,1,165.09322033898306,15,5,1,1,67,2025-03-22 15:41:14.262332+00:00
5156,9,0,10,1.1999424382973194,1,178.63333333333333,15,5,1,1,44,2025-03-22 15:41:14.264736+00:00
5161,6,0,7,1.1379676867202553,1,137.81304347826088,15,5,1,1,187,2025-03-22 15:41:14.268382+00:00
5165,6,0,7,1.3156997859983715,1,138.02597402597402,15,5,1,1,52,2025-03-22 15:41:14.271367+00:00
5167,4,0,13,1.225419316176357,1,146.2701612903226,15,5,1,1,23,2025-03-22 15:41:14.272896+00:00
5170,9,0,10,1.116970676601951,1,178.64197530864197,15,5,1,1,101,2025-03-22 15:41:14.275396+00:00
5177,11,0,11,1.088420126018076,1,187.5589519650655,15,5,1,1,181,2025-03-22 15:41:14.280725+00:00
5178,8,0,9,1.2092789411579472,1,183.28691983122363,15,5,1,1,219,2025-03-22 15:41:14.281467+00:00
5180,11,0,11,1.107434086004586,1,187.5304347826087,15,5,1,1,76,2025-03-22 15:41:14.283073+00:00
5183,5,0,9,1.1229249461766428,1,164.87029288702928,15,5,1,1,29,2025-03-22 15:41:14.285299+00:00
5187,4,0,13,1.2456441180608768,1,146.86111111111111,15,5,1,1,250,2025-03-22 15:41:14.288571+00:00
5199,6,0,7,1.259417888842157,1,138.84255319148937,15,5,1,1,53,2025-03-22 15:41:14.298984+00:00
5205,4,0,13,1.2945334423672192,1,146.92125984251967,15,5,1,1,89,2025-03-22 15:41:14.303841+00:00
5207,11,0,11,1.2969753158253772,1,186.56652360515022,15,5,1,1,280,2025-03-22 15:41:14.306549+00:00
5209,8,0,9,1.1123007822638447,1,182.77551020408163,15,5,1,1,260,2025-03-22 15:41:14.316641+00:00
5211,11,0,11,1.315068837174035,1,187.17872340425532,15,5,1,1,118,2025-03-22 15:41:14.319291+00:00
5214,5,0,9,1.1793001903768348,1,164.50413223140495,15,5,1,1,227,2025-03-22 15:41:14.321260+00:00
5215,7,0,7,1.3078539565895015,1,178.8929889298893,15,5,1,1,281,2025-03-22 15:41:14.321930+00:00
5219,4,0,13,1.1612685635848732,1,146.66015625,15,5,1,1,28,2025-03-22 15:41:14.325344+00:00
5221,10,0,10,1.252838242644203,1,209.20149253731344,15,5,1,1,234,2025-03-22 15:41:14.326724+00:00
5222,11,0,11,1.147027608856637,1,186.64285714285714,15,5,1,1,133,2025-03-22 15:41:14.327428+00:00
5227,9,0,10,1.1655438880972175,1,179.7871485943775,15,5,1,1,197,2025-03-22 15:41:14.330873+00:00
5229,4,0,13,1.0842913594722494,1,146.19844357976655,15,5,1,1,208,2025-03-22 15:41:14.332263+00:00
5230,4,0,13,1.2119908542565496,1,146.43798449612405,15,5,1,1,116,2025-03-22 15:41:14.332907+00:00
5231,6,0,7,1.2603697717105977,1,139.08403361344537,15,5,1,1,55,2025-03-22 15:41:14.333652+00:00
5234,11,0,11,1.1961920619587791,1,186.418410041841,15,5,1,1,186,2025-03-22 15:41:14.335576+00:00
5236,4,0,13,1.182612979595882,1,146.32046332046332,15,5,1,1,109,2025-03-22 15:41:14.336950+00:00
5239,5,0,9,1.1240893432542345,1,164.18852459016392,15,5,1,1,128,2025-03-22 15:41:14.339099+00:00
5240,7,0,7,1.2784930837722426,1,179.84306569343065,15,5,1,1,129,2025-03-22 15:41:14.339894+00:00
5245,7,0,7,1.1885147524797253,1,179.15579710144928,15,5,1,1,230,2025-03-22 15:41:14.343817+00:00
5247,4,0,13,1.1077728169666434,1,146.04961832061068,15,5,1,1,178,2025-03-22 15:41:14.345278+00:00
5254,8,0,9,1.1857427817842776,1,182.62450592885375,15,5,1,1,14,2025-03-22 15:41:14.350432+00:00
5256,6,0,7,1.2376084042221256,1,138.48333333333332,15,5,1,1,89,2025-03-22 15:41:14.351807+00:00
5260,8,0,9,1.2681408281593263,1,182.29019607843136,15,5,1,1,200,2025-03-22 15:41:14.354817+00:00
5264,4,0,13,1.2061040380619925,1,146.17735849056604,15,5,1,1,197,2025-03-22 15:41:14.357813+00:00
5274,9,0,10,1.1832614611643375,1,178.61417322834646,15,5,1,1,246,2025-03-22 15:41:14.364902+00:00
5277,4,0,13,1.1601830067823313,1,146.0187265917603,15,5,1,1,168,2025-03-22 15:41:14.366957+00:00
5278,11,0,11,1.2066835016199642,1,186.79752066115702,15,5,1,1,118,2025-03-22 15:41:14.367593+00:00
5283,11,0,11,1.1454786757146627,1,186.51440329218107,15,5,1,1,105,2025-03-22 15:41:14.371020+00:00
5286,4,0,13,1.0859088465849935,1,145.45555555555555,15,5,1,1,266,2025-03-22 15:41:14.373365+00:00
5287,6,0,7,1.1689153835320139,1,139.4344262295082,15,5,1,1,62,2025-03-22 15:41:14.374134+00:00
5307,5,0,9,1.174708542599448,1,164.896,15,5,1,1,40,2025-03-22 15:41:14.389714+00:00
5310,10,0,10,1.15655613858709,1,208.8978102189781,15,5,1,1,198,2025-03-22 15:41:14.392663+00:00
5311,8,0,9,1.1202560373076424,1,181.86923076923077,15,5,1,1,118,2025-03-22 15:41:14.393614+00:00
5313,11,0,11,1.269070468753627,1,185.9268292682927,15,5,1,1,195,2025-03-22 15:41:14.394984+00:00
5314,6,0,7,1.1957337688336376,1,138.3975903614458,15,5,1,1,33,2025-03-22 15:41:14.395670+00:00
5320,10,0,10,1.3146219082089838,1,209.19494584837545,15,5,1,1,239,2025-03-22 15:41:14.400384+00:00
5323,11,0,11,1.2196817129596356,1,186.14112903225808,15,5,1,1,54,2025-03-22 15:41:14.402381+00:00
5326,9,0,10,1.3113106869001208,1,178.67424242424244,15,5,1,1,78,2025-03-22 15:41:14.404669+00:00
5327,4,0,13,1.1148629055804948,1,145.78021978021977,15,5,1,1,17,2025-03-22 15:41:14.405361+00:00
5329,7,0,7,1.1944676272901582,1,180.83623693379792,15,5,1,1,234,2025-03-22 15:41:14.407203+00:00
5330,10,0,10,1.1267369623880872,1,209.3021582733813,15,5,1,1,200,2025-03-22 15:41:14.408026+00:00
5331,6,0,7,1.0949419284474005,1,137.976,15,5,1,1,61,2025-03-22 15:41:14.408911+00:00
5339,10,0,10,1.165224779768771,1,209.2688172043011,15,5,1,1,230,2025-03-22 15:41:14.414677+00:00
5342,7,0,7,1.1572902471065396,1,181.02083333333334,15,5,1,1,114,2025-03-22 15:41:14.416859+00:00
5351,11,0,11,1.2832817375649115,1,185.7588932806324,15,5,1,1,105,2025-03-22 15:41:14.423741+00:00
5354,5,0,9,1.2184194991983435,1,165.0,15,5,1,1,144,2025-03-22 15:41:14.425980+00:00
5371,10,0,10,1.2504321893912198,1,209.15625,15,5,1,1,278,2025-03-22 15:41:14.438644+00:00
5374,11,0,11,1.213038125332975,1,185.42023346303503,15,5,1,1,58,2025-03-22 15:41:14.441085+00:00
5376,11,0,11,1.2313931631984663,1,184.92635658914728,15,5,1,1,5,2025-03-22 15:41:14.442788+00:00
5380,10,0,10,1.1389615484371616,1,209.39446366782008,15,5,1,1,18,2025-03-22 15:41:14.445483+00:00
5382,7,0,7,1.2611062020119321,1,180.61904761904762,15,5,1,1,166,2025-03-22 15:41:14.446949+00:00
5386,11,0,11,1.1285848443226796,1,184.23166023166024,15,5,1,1,214,2025-03-22 15:41:14.449862+00:00
5393,8,0,9,1.2967864114362349,1,182.3132075471698,15,5,1,1,283,2025-03-22 15:41:14.455164+00:00
5396,11,0,11,1.173598245856728,1,184.07604562737643,15,5,1,1,273,2025-03-22 15:41:14.457419+00:00
5401,8,0,9,1.1151270456964053,1,182.6067415730337,15,5,1,1,242,2025-03-22 15:41:14.460889+00:00
5410,10,0,10,1.1969030424986928,1,208.53608247422682,15,5,1,1,263,2025-03-22 15:41:14.467550+00:00
5411,9,0,10,1.1005778587354733,1,175.94871794871796,15,5,1,1,235,2025-03-22 15:41:14.468408+00:00
5413,5,0,9,1.190858646127774,1,164.52107279693487,15,5,1,1,5,2025-03-22 15:41:14.469752+00:00
5420,8,0,9,1.0992669278101705,1,183.25185185185185,15,5,1,1,134,2025-03-22 15:41:14.475176+00:00
5422,7,0,7,1.1641293980382086,1,179.93666666666667,15,5,1,1,234,2025-03-22 15:41:14.476728+00:00
5425,6,0,7,1.2777707380841312,1,136.28571428571428,15,5,1,1,114,2025-03-22 15:41:14.478904+00:00
5426,7,0,7,1.2798112550100502,1,180.11627906976744,15,5,1,1,145,2025-03-22 15:41:14.479693+00:00
5428,9,0,10,1.2711215272534777,1,176.61231884057972,15,5,1,1,189,2025-03-22 15:41:14.481096+00:00
5429,8,0,9,1.1315325163691188,1,183.070110701107,15,5,1,1,217,2025-03-22 15:41:14.481813+00:00
5432,7,0,7,1.1952241486600683,1,180.0,15,5,1,1,205,2025-03-22 15:41:14.483928+00:00
5433,10,0,10,1.2272211590914572,1,208.90136054421768,15,5,1,1,62,2025-03-22 15:41:14.484604+00:00
5434,5,0,9,1.2348084837055278,1,164.2651515151515,15,5,1,1,54,2025-03-22 15:41:14.485286+00:00
5437,10,0,10,1.2427838209630888,1,208.40338983050847,15,5,1,1,248,2025-03-22 15:41:14.487417+00:00
5440,7,0,7,1.2222802737330567,1,180.04934210526315,15,5,1,1,148,2025-03-22 15:41:14.489553+00:00
5442,8,0,9,1.3048095069272831,1,182.93795620437956,15,5,1,1,261,2025-03-22 15:41:14.491230+00:00
5454,8,0,9,1.0872784159081341,1,183.58695652173913,15,5,1,1,160,2025-03-22 15:41:14.499653+00:00
5455,7,0,7,1.128464653105175,1,180.29315960912052,15,5,1,1,140,2025-03-22 15:41:14.500350+00:00
5458,5,0,9,1.2962033504630404,1,163.93333333333334,15,5,1,1,55,2025-03-22 15:41:14.502356+00:00
5460,4,0,13,1.1992852451231886,1,144.17730496453902,15,5,1,1,79,2025-03-22 15:41:14.504028+00:00
5472,6,0,7,1.254456230002935,1,136.71320754716982,15,5,1,1,252,2025-03-22 15:41:14.512899+00:00
5473,10,0,10,1.301225088139832,1,208.45150501672242,15,5,1,1,270,2025-03-22 15:41:14.513730+00:00
5474,4,0,13,1.2817722129309013,1,143.67253521126761,15,5,1,1,67,2025-03-22 15:41:14.514447+00:00
5475,11,0,11,1.294737854222227,1,184.14598540145985,15,5,1,1,234,2025-03-22 15:41:14.515134+00:00
5488,8,0,9,1.1385280881419406,1,183.6978417266187,15,5,1,1,254,2025-03-22 15:41:14.524278+00:00
5491,11,0,11,1.140874342227406,1,185.18705035971223,15,5,1,1,152,2025-03-22 15:41:14.526450+00:00
5502,10,0,10,1.2341398102690606,1,208.61184210526315,15,5,1,1,215,2025-03-22 15:41:14.534047+00:00
5504,9,0,10,1.2496739260895893,1,176.0281690140845,15,5,1,1,205,2025-03-22 15:41:14.535419+00:00
5508,4,0,13,1.084960004493732,1,143.93379790940767,15,5,1,1,227,2025-03-22 15:41:14.538040+00:00
5509,4,0,13,1.2033530397014889,1,144.22222222222223,15,5,1,1,13,2025-03-22 15:41:14.538763+00:00
5511,6,0,7,1.098983283729018,1,137.64074074074074,15,5,1,1,123,2025-03-22 15:41:14.540471+00:00
5518,11,0,11,1.229954580347998,1,184.0177304964539,15,5,1,1,88,2025-03-22 15:41:14.545383+00:00
5519,9,0,10,1.0913907425871956,1,176.1298245614035,15,5,1,1,155,2025-03-22 15:41:14.546081+00:00
5526,4,0,13,1.1327506003539642,1,143.7681660899654,15,5,1,1,64,2025-03-22 15:41:14.551054+00:00
5528,11,0,11,1.1600899011792125,1,183.73591549295776,15,5,1,1,97,2025-03-22 15:41:14.552614+00:00
5530,9,0,10,1.2502020135020067,1,176.28472222222223,15,5,1,1,54,2025-03-22 15:41:14.554190+00:00
5531,4,0,13,1.112942317557763,1,143.49310344827586,15,5,1,1,81,2025-03-22 15:41:14.555187+00:00
5536,4,0,13,1.2569694977359356,1,143.27835051546393,15,5,1,1,191,2025-03-22 15:41:14.558961+00:00
5537,9,0,10,1.2126806111199986,1,175.86159169550174,15,5,1,1,25,2025-03-22 15:41:14.559747+00:00
5539,8,0,9,1.3195555837315684,1,184.05902777777777,15,5,1,1,11,2025-03-22 15:41:14.561248+00:00
5544,5,0,9,1.2434771811267218,1,163.5740072202166,15,5,1,1,67,2025-03-22 15:41:14.564832+00:00
5548,10,0,10,1.2983416150028118,1,209.13311688311688,15,5,1,1,141,2025-03-22 15:41:14.567510+00:00
5553,11,0,11,1.3055646477051952,1,183.34375,15,5,1,1,89,2025-03-22 15:41:14.570993+00:00
5556,4,0,13,1.3010776023637876,1,143.79522184300342,15,5,1,1,129,2025-03-22 15:41:14.573308+00:00
5561,11,0,11,1.256041518662206,1,183.1237113402062,15,5,1,1,193,2025-03-22 15:41:14.577001+00:00
5563,7,0,7,1.1430096207732041,1,179.84177215189874,15,5,1,1,245,2025-03-22 15:41:14.578436+00:00
5567,6,0,7,1.299297346692433,1,138.2826086956522,15,5,1,1,66,2025-03-22 15:41:14.581383+00:00
5569,7,0,7,1.2456007622817244,1,180.04731861198738,15,5,1,1,46,2025-03-22 15:41:14.582859+00:00
5572,7,0,7,1.2724170491059013,1,179.625786163522,15,5,1,1,97,2025-03-22 15:41:14.584946+00:00
5573,6,0,7,1.1670806051462213,1,138.0216606498195,15,5,1,1,161,2025-03-22 15:41:14.585609+00:00
5577,10,0,10,1.2482453377108613,1,209.41666666666666,15,5,1,1,271,2025-03-22 15:41:14.588189+00:00
5579,9,0,10,1.0944905967671323,1,176.0307167235495,15,5,1,1,273,2025-03-22 15:41:14.589917+00:00
5596,7,0,7,1.3050694396803797,1,179.0310559006211,15,5,1,1,251,2025-03-22 15:41:14.602438+00:00
5597,7,0,7,1.2709923855809513,1,179.25386996904024,15,5,1,1,112,2025-03-22 15:41:14.603261+00:00
5612,5,0,9,1.2215552944385113,1,163.02836879432624,15,5,1,1,148,2025-03-22 15:41:14.614748+00:00
5620,4,0,13,1.3013501844595186,1,142.95333333333335,15,5,1,1,275,2025-03-22 15:41:14.620830+00:00
5622,8,0,9,1.2977525518839714,1,182.6020066889632,15,5,1,1,151,2025-03-22 15:41:14.622470+00:00
5624,6,0,7,1.2854936165061341,1,138.34982332155477,15,5,1,1,204,2025-03-22 15:41:14.624000+00:00
5632,5,0,9,1.1719109593549808,1,162.77464788732394,15,5,1,1,89,2025-03-22 15:41:14.629891+00:00
5635,11,0,11,1.2855945697466251,1,183.7171717171717,15,5,1,1,107,2025-03-22 15:41:14.631848+00:00
5636,11,0,11,1.3191666006053995,1,183.45973154362417,15,5,1,1,45,2025-03-22 15:41:14.632520+00:00
5637,5,0,9,1.2790032279393364,1,162.78671328671328,15,5,1,1,163,2025-03-22 15:41:14.633179+00:00
5638,9,0,10,1.2550150159077007,1,176.26058631921825,15,5,1,1,213,2025-03-22 15:41:14.633867+00:00
5639,8,0,9,1.2274753431564804,1,182.49666666666667,15,5,1,1,150,2025-03-22 15:41:14.634656+00:00
5640,5,0,9,1.0903415540548254,1,162.78745644599303,15,5,1,1,71,2025-03-22 15:41:14.635342+00:00
5651,11,0,11,1.1522269217741197,1,182.99665551839465,15,5,1,1,185,2025-03-22 15:41:14.643391+00:00
5659,11,0,11,1.1930116408112659,1,183.00333333333333,15,5,1,1,5,2025-03-22 15:41:14.648808+00:00
5661,7,0,7,1.1055081373717672,1,179.11212121212122,15,5,1,1,279,2025-03-22 15:41:14.650161+00:00
5662,9,0,10,1.0911262652359401,1,176.40645161290323,15,5,1,1,125,2025-03-22 15:41:14.650846+00:00
5663,10,0,10,1.137667701177194,1,208.88544891640868,15,5,1,1,11,2025-03-22 15:41:14.651712+00:00
5667,9,0,10,1.3062043613910723,1,176.34294871794873,15,5,1,1,52,2025-03-22 15:41:14.654619+00:00
5669,11,0,11,1.267131541407511,1,181.9933774834437,15,5,1,1,172,2025-03-22 15:41:14.656306+00:00
5670,7,0,7,1.1932937819772296,1,179.41389728096678,15,5,1,1,287,2025-03-22 15:41:14.657167+00:00
5672,5,0,9,1.2352238955974906,1,162.3667820069204,15,5,1,1,106,2025-03-22 15:41:14.658961+00:00
5673,10,0,10,1.316401981783155,1,208.28,15,5,1,1,263,2025-03-22 15:41:14.659673+00:00
5677,11,0,11,1.1617179870289407,1,181.72368421052633,15,5,1,1,125,2025-03-22 15:41:14.662618+00:00
5681,9,0,10,1.147509563478253,1,175.7324840764331,15,5,1,1,231,2025-03-22 15:41:14.665282+00:00
5682,4,0,13,1.1282076501149003,1,144.01967213114753,15,5,1,1,63,2025-03-22 15:41:14.665926+00:00
5687,11,0,11,1.1210823491412325,1,181.53770491803277,15,5,1,1,273,2025-03-22 15:41:14.669478+00:00
5688,8,0,9,1.2643978844112704,1,182.8538961038961,15,5,1,1,285,2025-03-22 15:41:14.670182+00:00
5690,4,0,13,1.2155883320236436,1,144.05211726384366,15,5,1,1,48,2025-03-22 15:41:14.671632+00:00
5693,6,0,7,1.181762486497708,1,138.71527777777777,15,5,1,1,48,2025-03-22 15:41:14.674165+00:00
5698,9,0,10,1.2160007606788905,1,175.9079365079365,15,5,1,1,278,2025-03-22 15:41:14.677713+00:00
5702,5,0,9,1.200910494671669,1,162.33783783783784,15,5,1,1,177,2025-03-22 15:41:14.680366+00:00
5703,6,0,7,1.1872296384268344,1,138.40138408304497,15,5,1,1,69,2025-03-22 15:41:14.680991+00:00
5709,6,0,7,1.192959520487702,1,138.16206896551725,15,5,1,1,4,2025-03-22 15:41:14.685394+00:00
